date,precip,tavg,pet
2000-10-01,0.0,21.925,4.741922493641289
2000-10-02,0.0,20.5,4.888267683071378
2000-10-03,0.0,17.405,3.457327420333804
2000-10-04,0.0,14.03,3.445378547563855
2000-10-05,8.92,9.775,1.379152940640037
2000-10-06,1.12,3.285,2.440963403868918
2000-10-07,0.0,1.1149999999999998,2.2121188934328435
2000-10-08,0.0,-0.3149999999999999,2.354652515099235
2000-10-09,0.0,2.12,2.958387040909036
2000-10-10,0.0,5.72,3.434115634153432
2000-10-11,0.0,9.775,3.6991128849687063
2000-10-12,0.0,15.39,3.588883410432766
2000-10-13,0.0,19.735,3.1535518166977545
2000-10-14,0.88,16.235,3.928921344240874
2000-10-15,0.0,14.495,3.462201143093297
2000-10-16,0.0,14.04,2.9471247571067782
2000-10-17,0.0,14.845,3.474956109120687
2000-10-18,0.0,14.95,4.037800456543002
2000-10-19,0.0,17.345,4.172429806747486
2000-10-20,0.0,18.335,3.414683664655447
2000-10-21,0.0,15.07,3.090996868372802
2000-10-22,0.0,15.72,2.1048413895478486
2000-10-23,4.94,16.735,1.025201120558909
2000-10-24,0.0,15.954999999999998,2.1627676569114165
2000-10-25,5.11,16.35,1.129995083054503
2000-10-26,4.04,17.02,1.2323669822533725
2000-10-27,0.0,14.75,2.6486593501586344
2000-10-28,0.0,12.175,1.2480979183943068
2000-10-29,9.85,13.525,0.9700397422346236
2000-10-30,21.11,13.13,1.123898389803638
2000-10-31,0.0,15.96,2.643249107901371
2000-11-01,7.23,17.135,1.1506646988584643
2000-11-02,0.0,11.41,2.4736135543933018
2000-11-03,0.0,7.25,2.2743660358878577
2000-11-04,0.0,8.005,2.039862157668198
2000-11-05,0.0,11.35,1.8330819288917508
2000-11-06,25.36,7.85,1.0745651060261088
2000-11-07,6.94,-0.5350000000000001,0.4769571097686506
2000-11-08,0.0,-3.17,0.4475366055133708
2000-11-09,0.0,-4.1000000000000005,0.6240171620204585
2000-11-10,0.0,-3.895,0.7389386016272151
2000-11-11,0.0,-2.72,0.5547591307646845
2000-11-12,2.44,-3.305,0.3912929823421376
2000-11-13,0.0,-5.29,0.81282177188319
2000-11-14,0.0,-5.12,1.130600583907596
2000-11-15,0.0,-3.04,1.7324716406044394
2000-11-16,0.0,-2.005,1.7151366332134428
2000-11-17,0.0,-6.875,1.3358078757346818
2000-11-18,0.0,-4.055000000000001,1.6792651276021997
2000-11-19,0.0,-0.7999999999999998,1.3734474370910854
2000-11-20,0.0,-4.62,1.4813179666126772
2000-11-21,0.0,-6.635,1.2698322756583795
2000-11-22,0.0,-3.765,1.7241086509378163
2000-11-23,0.0,-2.695,1.7311076002577015
2000-11-24,0.0,-1.12,1.8910701255668323
2000-11-25,0.0,0.0550000000000001,1.8253441685730647
2000-11-26,0.0,-1.1800000000000002,1.33120812676496
2000-11-27,0.0,-0.7600000000000002,1.5765671427151946
2000-11-28,0.0,2.875,1.8624769964746717
2000-11-29,0.0,2.345,1.0540635734963597
2000-11-30,0.0,-1.08,1.0188782828647491
2000-12-01,0.0,-1.23,0.2203599580008462
2000-12-02,0.0,-2.33,0.3730715204873232
2000-12-03,0.0,-2.85,0.8144074922067173
2000-12-04,0.0,-0.5900000000000003,1.272113991090469
2000-12-05,0.0,-2.6700000000000004,1.3965262968908396
2000-12-06,0.0,-5.89,0.6498843407342034
2000-12-07,0.0,2.26,1.3480100542842206
2000-12-08,0.0,2.1500000000000004,1.5602712946006747
2000-12-09,0.0,-2.2750000000000004,0.67442817972346
2000-12-10,0.0,-4.64,1.2561079099522243
2000-12-11,8.34,-15.915,0.1108739337719312
2000-12-12,3.42,-19.02,0.2380876772487914
2000-12-13,1.16,-14.845,0.5115657627079223
2000-12-14,1.3,-13.73,0.6972167240053313
2000-12-15,0.0,-10.705,0.717723808781175
2000-12-16,1.71,-8.45,0.8518306065993816
2000-12-17,0.0,-15.2,0.4967612265158592
2000-12-18,7.43,-13.285,0.3741051818275868
2000-12-19,1.05,-14.34,0.4847783931945093
2000-12-20,0.0,-11.155,0.8460461894430059
2000-12-21,1.4,-9.88,1.072039733763115
2000-12-22,0.0,-18.42,0.6456635128218003
2000-12-23,0.0,-15.06,0.7392493623689146
2000-12-24,0.0,-14.78,0.2009029641941802
2000-12-25,0.0,-16.01,0.166688557385164
2000-12-26,0.88,-12.665,0.4627890195385093
2000-12-27,0.0,-12.08,0.8084406579533334
2000-12-28,0.34,-8.135,1.0953405663725833
2000-12-29,0.0,-6.86,1.1313881072977248
2000-12-30,0.0,-9.34,0.3212023142561747
2000-12-31,0.0,-8.1,0.7038432310944113
2001-01-01,0.0,-15.395,0.6125646877175318
2001-01-02,0.0,-13.83,0.8235688617139415
2001-01-03,0.0,-8.620000000000001,1.1413214142484291
2001-01-04,0.0,-1.245,1.5196250154604434
2001-01-05,0.0,1.69,1.623684372130564
2001-01-06,0.0,2.31,1.6964265457678824
2001-01-07,0.0,3.13,1.6187180870736195
2001-01-08,0.0,-1.01,1.2185146701616134
2001-01-09,0.0,-1.4300000000000002,1.477088839782803
2001-01-10,0.0,0.9250000000000004,1.583226214869767
2001-01-11,1.23,2.85,1.2518623460016356
2001-01-12,0.0,0.31,1.4953002917001008
2001-01-13,0.0,-0.8450000000000002,0.5170875562262977
2001-01-14,6.68,-0.6449999999999999,0.3170866413034036
2001-01-15,0.0,-3.48,0.2960375796341332
2001-01-16,0.0,-3.985,0.2795122645405383
2001-01-17,0.0,-4.205,0.3343236839269471
2001-01-18,0.0,-3.1900000000000004,0.9467548923989262
2001-01-19,0.0,-8.99,1.273025358548869
2001-01-20,0.0,-13.99,0.5188294092197299
2001-01-21,0.0,-6.45,1.4034042894596708
2001-01-22,0.0,-4.8100000000000005,1.2103048002967374
